Geneid,Symbol,Caudate_TWAS.Z,Caudate_FDR,Caudate_GWAS.SNP,DLPFC_TWAS.Z,DLPFC_FDR,DLPFC_GWAS.SNP,HIPPO_TWAS.Z,HIPPO_FDR,HIPPO_GWAS.SNP
ENSG00000173295,FAM86B3P,-3.54379692345571,0.0082098922303313,Other,,,,,,
ENSG00000228261,ENSG00000228261,3.53252430927492,0.0085345254626452,Other,,,,,,
ENSG00000166275,BORCS7,3.52901890265767,0.0085813353076509,Risk SNP,3.2445,0.0212788157894737,Risk SNP,4.26151,0.0012420476923076,Risk SNP
ENSG00000127081,ZNF484,3.52919426731918,0.0085813353076509,Other,,,,,,
ENSG00000268119,ENSG00000268119,3.52060515737258,0.0087901139387586,Other,3.316051,0.0176001052631579,Other,3.347519,0.02025784375,Other
ENSG00000142609,CFAP74,-3.52077593275889,0.0087901139387586,Other,,,,,,
ENSG00000176749,CDK5R1,3.5178698174232,0.0088134218401319,Other,,,,,,
ENSG00000276073,ENSG00000276073,-3.51795838284915,0.0088134218401319,Other,-3.7945,0.0047170697674418,Other,-3.43888,0.0162417342657343,Other
ENSG00000027001,MIPEP,3.49755756886485,0.0094764826262912,Other,0.7652,0.730494597839136,Other,0.3342,0.916378254681648,Other
ENSG00000264943,SH3GL1P2,-3.49484200467681,0.0095371581909145,Other,-2.11135,0.196471266735324,Other,-1.3266,0.498810169491525,Other
ENSG00000188997,KCTD21,3.49326800247471,0.0095573520719137,Other,3.58722,0.0086776682464455,Other,3.393592,0.0181434379084967,Other
ENSG00000100271,TTLL1,3.48714007879263,0.0097422866708261,Other,2.1924,0.174119640852974,Other,3.6233,0.0101974358974359,Other
ENSG00000153317,ASAP1,-3.4780224578415,0.0100420124070485,Other,,,,,,
ENSG00000108578,BLMH,3.47315112511267,0.0100504131091251,Other,,,,,,
ENSG00000166166,TRMT61A,-3.47302920747655,0.0100504131091251,Risk SNP,,,,,,
ENSG00000127328,RAB3IP,3.47183660629344,0.0100504131091251,Other,,,,,,
ENSG00000198892,SHISA4,3.47267935844604,0.0100504131091251,Other,,,,,,
ENSG00000175581,MRPL48,3.4735714924599,0.0100504131091251,Other,2.12106,0.193987265135699,Other,,,
ENSG00000260075,NSFP1,-3.4762235803427,0.0100504131091251,Other,,,,,,
ENSG00000165730,STOX1,3.4634533604843,0.0103310153505527,Other,3.5333,0.0100340178571429,Other,3.18095,0.0295262121212121,Other
ENSG00000257285,ENSG00000257285,-3.4589893043144,0.0104525821876912,Other,,,,,,
ENSG00000173991,TCAP,3.45834606286332,0.0104525821876912,Other,,,,,,
ENSG00000204055,ENSG00000204055,3.45186096090969,0.0104814434708739,Other,,,,3.1158,0.0338507441860465,Other
ENSG00000188779,SKOR1,3.45478269684209,0.0104814434708739,Other,,,,,,
ENSG00000231925,TAPBP,3.45084905500484,0.0104814434708739,Risk SNP,,,,,,
ENSG00000162585,FAAP20,-3.45123905345546,0.0104814434708739,Risk SNP,,,,,,
ENSG00000204962,PCDHA8,3.45465280956046,0.0104814434708739,Other,4.8003,0.0001574829090909,Other,,,
ENSG00000214425,LRRC37A4P,3.45157890524914,0.0104814434708739,Other,3.47082,0.0119544453781513,Other,3.0963,0.0352711312217195,Other
ENSG00000162753,SLC9C2,-3.4522696660175,0.0104814434708739,Other,-4.04,0.002266992481203,Other,-4.10399,0.0020969636363636,Other
ENSG00000095539,SEMA4G,3.44447593576318,0.0106938923809502,Other,,,,,,
ENSG00000198093,ZNF649,-3.42875557184294,0.0112644928725267,Other,,,,,,
ENSG00000265520,MIR548V,3.42849335117142,0.0112644928725267,Other,,,,2.97868,0.0454066929133858,Other
ENSG00000188732,FAM221A,3.42727274808174,0.0112758263229779,Other,,,,,,
ENSG00000197077,KIAA1671,3.40784575605821,0.0120679399442386,Other,,,,,,
ENSG00000004534,RBM6,3.39976480176353,0.0123872629729012,Other,,,,,,
ENSG00000129925,TMEM8A,-3.38927229349042,0.0128257465303655,Other,-2.56765,0.0942940978077572,Other,,,
ENSG00000248278,SUMO2P17,3.38647109499202,0.0128257465303655,Other,3.00771,0.0392851771117166,Other,4.0393,0.0025996,Other
ENSG00000106536,POU6F2,3.38732198324118,0.0128257465303655,Other,,,,,,
ENSG00000151348,EXT2,-3.3865321369105,0.0128257465303655,Other,-2.48703,0.109470278637771,Other,-2.903674,0.0524111785714286,Other
ENSG00000055147,FAM114A2,-3.37579073217834,0.0132887550172123,Risk SNP,-4.8576,0.0001300631372549,Risk SNP,,,
ENSG00000183379,SYNDIG1L,-3.37325294375203,0.0133663855193117,Other,-2.7347,0.0709501646090535,Other,,,
ENSG00000227888,FAM66A,3.37091184096157,0.0134349476987265,Other,,,,,,
ENSG00000117335,CD46,3.36951570489576,0.0134577280541991,Other,,,,,,
ENSG00000220563,PKMP3,3.36529013507619,0.0135832330392519,Other,1.345429,0.489857429718875,Other,,,
ENSG00000272568,ENSG00000272568,-3.36510533022074,0.0135832330392519,Other,-2.33317,0.141006824146982,Other,-2.3499,0.143783846153846,Other
ENSG00000153291,SLC25A27,-3.35854846977698,0.0138632537456666,Other,-3.171009,0.0259583800623053,Other,-3.6156,0.0101974358974359,Other
ENSG00000156253,RWDD2B,3.34822118057793,0.014342546326084,Other,3.5646,0.0091956129032258,Other,3.5501,0.0121815196850394,Other
ENSG00000164574,GALNT10,3.34618212383071,0.0144005972915826,Other,,,,3.99972,0.0030016880952381,Other
ENSG00000142632,ARHGEF19,3.3388607707218,0.0147367450861612,Other,,,,,,
ENSG00000169299,PGM2,-3.33512581500915,0.0148869868755224,Other,,,,,,
ENSG00000198580,ENSG00000198580,3.33323660061789,0.0148904854289477,Other,1.46462,0.432869133075649,Other,0.678,0.77546828504307,Other
ENSG00000163029,SMC6,3.33352767304835,0.0148904854289477,Other,2.513903,0.104880707395498,Other,,,
ENSG00000163798,SLC4A1AP,3.33005129296664,0.0150128199267775,Other,3.281617,0.0190758783783784,Other,,,
ENSG00000248971,KRT8P46,-3.32904687859936,0.0150181476296995,Risk SNP,-3.36537,0.0159457414448669,Risk SNP,-2.200934,0.177682096774194,Risk SNP
ENSG00000170802,FOXN2,-3.32597345667982,0.0151355848616215,Other,,,,-2.81157,0.0623694603174603,Other
ENSG00000264070,DND1P1,3.31542771120382,0.0156676756052087,Other,,,,,,
ENSG00000197958,RPL12,3.30488443998834,0.0162168048931304,Other,4.2547,0.0011336563106796,Other,,,
ENSG00000137269,LRRC1,3.30066461250372,0.0164099050768593,Other,1.910427,0.261736340425532,Other,,,
ENSG00000236438,FAM157A,3.29757339500474,0.0165386058136502,Other,,,,,,
ENSG00000120658,ENOX1,-3.29120996595773,0.0168601227338304,Other,,,,,,
ENSG00000169169,CPT1C,3.29037101185303,0.0168601227338304,Risk SNP,3.383895,0.0153710980392157,Risk SNP,,,
ENSG00000177613,CSTF2T,-3.28879575610961,0.0169011103737361,Other,,,,,,
ENSG00000109762,SNX25,-3.2833871398481,0.0171204206044297,Other,,,,,,
ENSG00000226721,EEF1DP2,3.28342007983176,0.0171204206044297,Other,,,,,,
ENSG00000189157,FAM47E,-3.27664566374228,0.0174794787601839,Other,-3.34236,0.016686967032967,Other,-3.055485,0.0384045064377682,Other
ENSG00000205279,CTXN3,-3.27180961046131,0.0177256532373914,Other,1.8461,0.281028278041074,Other,,,
ENSG00000181982,CCDC149,3.27064947541441,0.0177430762621701,Other,2.66906,0.0803323846153846,Other,3.447772,0.0158239788732394,Other
ENSG00000234882,EIF3EP1,3.26688534876986,0.0178727407644133,Other,3.359122,0.0162383484848485,Other,3.5111,0.0133364060150376,Other
ENSG00000144306,SCRN3,-3.26683150956459,0.0178727407644133,Other,-2.288269,0.150686815920398,Other,-2.96834,0.0462441860465116,Other
ENSG00000166689,PLEKHA7,-3.26494381442744,0.0179367463953203,Other,-1.10029,0.597835814889336,Other,,,
ENSG00000230124,ACBD6,3.2628402746878,0.0179595475569963,Other,,,,,,
ENSG00000164054,SHISA5,3.26336633809158,0.0179595475569963,Other,2.2336,0.164073943661972,Other,2.32591,0.149230769230769,Other
ENSG00000084710,EFR3B,3.26099457510798,0.0180215794589866,Other,2.11363,0.196191908713693,Other,,,
ENSG00000146070,PLA2G7,-3.25886828646506,0.018046810655112,Other,-2.185594,0.175814699331849,Other,,,
ENSG00000230156,LINC00443,3.25908419884394,0.018046810655112,Other,3.229,0.021928,Other,3.3592,0.0196836329113924,Other
ENSG00000167193,CRK,3.25554165237788,0.0182042354695066,Other,,,,,,
ENSG00000224924,LINC00320,3.24989451555387,0.0185135057824115,Other,,,,,,
ENSG00000118997,DNAH7,-3.24653204378974,0.0186771726868671,Other,0.901789,0.681545945945946,Other,,,
ENSG00000178952,TUFM,3.24267619691289,0.018871781904544,Other,,,,,,
ENSG00000224086,ENSG00000224086,3.24186900876377,0.018871781904544,Other,,,,,,
ENSG00000267325,LINC01415,-3.23692884053031,0.0191442187911495,Risk SNP,,,,,,
ENSG00000168917,SLC35G2,-3.2323365818676,0.0193966865486878,Risk SNP,-3.63275,0.0076366169154228,Risk SNP,,,
ENSG00000197978,GOLGA6L9,-3.23003738853986,0.0194953280378676,Risk SNP,-2.76755,0.0665587580299786,Risk SNP,-4.35769,0.0008982534482758,Risk SNP
ENSG00000172785,CBWD1,3.2286472502905,0.0195323734653769,Other,3.3525,0.0163846343283582,Other,3.3225,0.021499903030303,Other
ENSG00000086666,ZFAND6,3.2238205833967,0.0198059838079382,Other,,,,2.61977,0.0899681233933162,Other
ENSG00000131899,LLGL1,-3.22156663746692,0.0199037215635726,Risk SNP,-1.74586,0.320443497109827,Risk SNP,,,
ENSG00000141127,PRPSAP2,-3.21546026331106,0.0202724387679262,Other,-3.51105,0.0105386724137931,Other,,,
ENSG00000258695,ENSG00000258695,3.2116791845287,0.0204213536266465,Other,2.8469,0.0563463109048724,Other,,,
ENSG00000140521,POLG,-3.21225759053455,0.0204213536266465,Other,-2.5937,0.0901632235701906,Other,,,
ENSG00000206503,HLA-A,3.20942548992129,0.0205222884790628,Risk SNP,,,,,,
ENSG00000180979,LRRC57,3.20789836767493,0.0205717678735109,Other,3.43442,0.0131302741935484,Other,2.19799,0.17783053525641,Other
ENSG00000184117,NIPSNAP1,-3.20661718191401,0.0206038752385063,Other,-3.1276,0.0290612048192771,Other,-3.3111,0.0220155357142857,Other
ENSG00000184164,CRELD2,3.20327491606723,0.0207844463187516,Other,,,,4.075,0.002286775,Other
ENSG00000275120,ENSG00000275120,-3.20171842354757,0.0207855997952119,Risk SNP,,,,-0.64929,0.785655436447167,Risk SNP
ENSG00000203875,SNHG5,3.20160358855418,0.0207855997952119,Other,3.097442,0.0315336283185841,Other,3.0482,0.038595358649789,Other
ENSG00000236333,TRHDE-AS1,3.19888983423583,0.0209222972282033,Other,3.77919,0.0048901931818181,Other,2.69847,0.0766914600550964,Other
ENSG00000168405,CMAHP,-3.19443172589127,0.0211730119925377,Risk SNP,,,,,,
ENSG00000186732,MPPED1,-3.19380933017015,0.0211730119925377,Other,-0.1619,0.951349272763499,Other,,,
ENSG00000100034,PPM1F,3.18972146788353,0.0214139419176714,Other,,,,,,
ENSG00000227603,ENSG00000227603,3.18774235083599,0.0214953190065919,Other,2.6282,0.0855629764065336,Other,3.2695,0.0235997802197802,Other
ENSG00000115221,ITGB6,-3.18699133381249,0.0214953190065919,Other,,,,,,
ENSG00000170889,RPS9,3.18577152267169,0.021525514681644,Other,2.928828,0.0474829797979798,Other,2.768714,0.0673581981981982,Other
ENSG00000185596,WASH3P,-3.18218790245237,0.0217326105345799,Other,-2.61156,0.0877314742451155,Other,-2.36226,0.140819844357977,Other
ENSG00000270111,ENSG00000270111,-3.17621131027971,0.0220552553031928,Other,-0.4767,0.855213582677165,Other,,,
ENSG00000243317,C7orf73,3.1738826043682,0.0220552553031928,Other,2.5927,0.0902917647058823,Other,,,
ENSG00000214174,AMZ2P1,-3.17500000000001,0.0220552553031928,Other,,,,,,
ENSG00000268038,ENSG00000268038,3.17591863308773,0.0220552553031928,Other,,,,,,
ENSG00000197061,HIST1H4C,-3.17433111431121,0.0220552553031928,Risk SNP,,,,,,
ENSG00000179889,PDXDC1,3.17005053932702,0.022195747344169,Other,,,,,,
ENSG00000248828,ENSG00000248828,3.17050339019127,0.022195747344169,Other,2.75921,0.0675065817409766,Other,2.637703,0.0867048302872063,Other
ENSG00000149922,TBX6,-3.16964149605308,0.022195747344169,Risk SNP,,,,,,
ENSG00000133069,TMCC2,3.15243471592907,0.0234821022615712,Other,2.93,0.0473701025641026,Other,,,
ENSG00000054967,RELT,3.15153267968185,0.0234905737597112,Other,,,,,,
ENSG00000236296,GUSBP5,3.14451097118098,0.0239312651760782,Other,1.33727,0.494144422310757,Other,1.421592,0.460026119402985,Other
ENSG00000131069,ACSS2,3.14476863217069,0.0239312651760782,Other,1.2697,0.524165111940298,Other,2.20147,0.177682096774194,Other
ENSG00000095485,CWF19L1,-3.13916053330515,0.0243067091341589,Other,-2.078,0.205848007968127,Other,-1.82892,0.293706236323851,Other
ENSG00000143552,NUP210L,3.13222650883934,0.0248211200747016,Other,,,,,,
ENSG00000170458,CD14,3.12136399501153,0.0256860651734415,Other,2.4968,0.107574568288854,Other,,,
ENSG00000185864,NPIPB4,-3.11843470954735,0.0258086354347038,Other,,,,,,
ENSG00000196335,STK31,3.11838218525837,0.0258086354347038,Other,,,,,,
ENSG00000203499,FAM83H-AS1,3.10531374205758,0.0268793289547754,Other,,,,0.76937,0.732736140058358,Other
ENSG00000108344,PSMD3,-3.10480627503838,0.0268793289547754,Other,-2.58946,0.0907690877796902,Other,,,
ENSG00000166439,RNF169,3.10117464549867,0.0271390250615399,Other,2.4045,0.124906329113924,Other,2.312021,0.154043947858473,Other
ENSG00000104870,FCGRT,3.09940408772012,0.0272295274531714,Risk SNP,,,,,,
ENSG00000106733,NMRK1,-3.09767040763941,0.0273170438419847,Other,-2.4161,0.123482639885222,Other,-2.578,0.0984356965174129,Other
ENSG00000115825,PRKD3,-3.09401601464253,0.0275829978459194,Other,,,,,,
ENSG00000198890,PRMT6,3.08666007934995,0.0282005156359658,Other,,,,,,
ENSG00000102858,MGRN1,-3.08271257612013,0.0285024549327074,Other,,,,-3.11361,0.0340622685185185,Other
ENSG00000135250,SRPK2,3.0779559471796,0.0288857373712442,Risk SNP,,,,,,
ENSG00000163125,RPRD2,-3.07668968375583,0.028930252144296,Risk SNP,,,,,,
ENSG00000187672,ERC2,3.07594438108226,0.028930252144296,Other,,,,,,
ENSG00000202408,RNU1-122P,3.07381121667538,0.029062417090041,Other,,,,,,
ENSG00000249863,ENSG00000249863,-3.06830195583316,0.0295271515949383,Other,,,,,,
ENSG00000233527,ZNF529-AS1,3.06411542875773,0.0297488419184577,Other,1.707487,0.330654332874828,Other,,,
ENSG00000213390,ARHGAP19,-3.0652265985324,0.0297488419184577,Other,,,,,,
ENSG00000124228,DDX27,3.06375662759746,0.0297488419184577,Other,,,,,,
ENSG00000100167,SEPT3,3.06286960691675,0.029760851219181,Risk SNP,2.1421,0.188388900747065,Risk SNP,,,
ENSG00000182541,LIMK2,-3.06000287002775,0.0299705482760798,Other,,,,,,
ENSG00000213760,ATP6V1G2,-3.05522826159856,0.0303252626115691,Risk SNP,,,,,,
ENSG00000204977,TRIM13,-3.05495127491009,0.0303252626115691,Other,,,,,,
ENSG00000275318,ENSG00000275318,3.05198957985078,0.0303946498565223,Other,,,,,,
ENSG00000064726,BTBD1,3.05208893837216,0.0303946498565223,Risk SNP,4.43743,0.0006158790123456,Risk SNP,1.69899,0.337591349809886,Risk SNP
ENSG00000011275,RNF216,-3.05336723969441,0.0303946498565223,Other,-1.64238,0.354924358974359,Other,-1.8739,0.277528392246294,Other
ENSG00000047662,FAM184B,3.04706322627918,0.0308196212029058,Other,,,,-0.314611,0.921156874807751,Other
ENSG00000214960,ISPD,-3.0447341454458,0.0309814353402345,Other,-2.77637,0.0656884531590414,Other,-2.3844,0.134666732673267,Other
ENSG00000230069,LRRC37A15P,-3.03869235005381,0.0315304974325647,Risk SNP,-3.85001,0.003993061728395,Risk SNP,,,
ENSG00000114446,IFT57,-3.0335170420823,0.0318718929293898,Other,,,,,,
ENSG00000163374,YY1AP1,3.03413331666157,0.0318718929293898,Other,2.84,0.0564696759259259,Other,,,
ENSG00000230074,ENSG00000230074,3.03319222979687,0.0318718929293898,Other,4.0302,0.0022787119402985,Other,2.9437,0.0485911654135338,Other
ENSG00000122484,RPAP2,-3.03009232067985,0.0321211512041869,Other,-3.53,0.010115017699115,Other,,,
ENSG00000112343,TRIM38,-3.02831062977079,0.0322313759906858,Risk SNP,,,,,,
ENSG00000157856,DRC1,3.02214395262352,0.0328143118869095,Other,-1.169466,0.565010221465077,Other,-0.19156,0.951119154929577,Other
ENSG00000117245,KIF17,-3.01879692416088,0.0330974771298375,Other,-2.93,0.0474829797979798,Other,-3.01029,0.0420241700404858,Other
ENSG00000150054,MPP7,-3.01763217934133,0.0331435049211674,Other,-1.0149,0.635209388971684,Other,,,
ENSG00000188554,NBR1,-3.01317322696075,0.0335521792637934,Other,,,,,,
ENSG00000251661,ENSG00000251661,3.01044063761171,0.0337729831165936,Other,,,,,,
ENSG00000002822,MAD1L1,-3.00766495961983,0.0340000261910241,Risk SNP,2.72656,0.0718950819672131,Risk SNP,,,
ENSG00000246448,ENSG00000246448,3.00311486606963,0.03442876347299,Other,2.58928,0.0907690877796902,Other,2.316317,0.152389719626168,Other
ENSG00000156931,VPS8,-3.00126063476288,0.0345152201121183,Other,-1.66827,0.344975461741425,Other,-2.76786,0.0673581981981982,Other
ENSG00000217930,PAM16,-3.00087719345236,0.0345152201121183,Other,,,,,,
ENSG00000165185,KIAA1958,2.99840087075163,0.0347130960651303,Other,,,,,,
ENSG00000253558,ENSG00000253558,-2.99687465813089,0.0348034889796618,Other,,,,,,
ENSG00000206344,HCG27,2.99377930760905,0.0350741915477456,Risk SNP,,,,,,
ENSG00000144426,NBEAL1,2.99250314828963,0.0351369044990548,Other,,,,2.78249,0.0659570153846154,Other
ENSG00000172409,CLP1,2.99117755470035,0.0352055768643289,Risk SNP,,,,,,
ENSG00000105479,CCDC114,-2.98891442359943,0.0353829427516025,Other,-2.304538,0.148616879795396,Other,,,
ENSG00000146555,SDK1,-2.98701433797653,0.0355190316707116,Other,-3.02926,0.0373080555555556,Other,,,
ENSG00000151914,DST,-2.98329330515094,0.0358685677395165,Other,,,,,,
ENSG00000101236,RNF24,2.97941410841981,0.0362399852649015,Other,,,,3.54858,0.0121815196850394,Other
ENSG00000172803,SNX32,2.97701898125515,0.0364381667487248,Risk SNP,3.48958,0.0112427457627119,Risk SNP,,,
ENSG00000115380,EFEMP1,-2.9745499916529,0.0366462622726933,Other,-2.242623,0.162502142857143,Other,-1.06508,0.610047568145377,Other
ENSG00000134077,THUMPD3,-2.96820648764799,0.0373233427571552,Other,-1.60089,0.370911235257604,Other,-2.08827,0.207863031161473,Other
ENSG00000197016,ZNF470,-2.96605812793394,0.0374970386104972,Other,-2.499891,0.106881761006289,Other,-1.910083,0.267197245508982,Other
ENSG00000234719,ENSG00000234719,2.96522836722586,0.037510484572995,Other,2.68007,0.0790427906976744,Other,2.40166,0.132026680244399,Other
ENSG00000240405,SAMMSON,-2.96043836553399,0.0380099301608966,Other,,,,,,
ENSG00000226029,ENSG00000226029,2.95919929872002,0.0380743524711113,Other,,,,,,
ENSG00000135766,EGLN1,2.9506757837708,0.0390500765759726,Other,2.46,0.115279576399395,Other,,,
ENSG00000156171,DRAM2,2.94922436919301,0.039143133464245,Other,3.37,0.0158345461538462,Other,3.22091,0.0267924210526316,Other
ENSG00000237606,ENSG00000237606,-2.94835246567014,0.0391630600760709,Risk SNP,,,,,,
ENSG00000178188,SH2B1,2.94097819150784,0.0398316176577631,Other,,,,,,
ENSG00000119314,PTBP3,2.94157443849401,0.0398316176577631,Other,,,,,,
ENSG00000083845,RPS5,-2.94183088702702,0.0398316176577631,Other,-2.98003,0.0419897872340426,Other,-3.547512,0.0121815196850394,Other
ENSG00000093167,LRRFIP2,2.93786395450045,0.0401418424313049,Risk SNP,,,,,,
ENSG00000171714,ANO5,-2.93289409501481,0.0406041954669417,Other,,,,,,
ENSG00000145982,FARS2,-2.93351056105179,0.0406041954669417,Other,,,,,,
ENSG00000103549,RNF40,2.93198677389666,0.040630458788013,Other,2.1979,0.173834654586636,Other,,,
ENSG00000174744,BRMS1,2.9310705402623,0.0406580845458747,Other,,,,,,
ENSG00000167074,TEF,-2.92970760929841,0.0407291259152194,Risk SNP,,,,,,
ENSG00000167535,CACNB3,-2.92912204506949,0.0407291259152194,Other,,,,,,
ENSG00000124783,SSR1,2.92764620594886,0.0408307665356942,Other,,,,,,
ENSG00000071994,PDCD2,2.92626779836138,0.04091996746046,Other,,,,,,
ENSG00000115073,ACTR1B,2.92310609160961,0.0412451133437155,Other,,,,,,
ENSG00000272750,ENSG00000272750,2.91879284892762,0.041633398233086,Other,,,,,,
ENSG00000082258,CCNT2,2.91935135528462,0.041633398233086,Other,2.982346,0.0419897872340426,Other,,,
ENSG00000140382,HMG20A,-2.91104770556828,0.042483466341825,Other,,,,,,
ENSG00000156381,ANKRD9,-2.91138163454184,0.042483466341825,Other,-2.8572,0.0556012826603325,Other,,,
ENSG00000155975,VPS37A,-2.91040091724067,0.042483466341825,Other,-1.9084,0.26222310960068,Other,,,
ENSG00000278705,HIST1H4B,-2.90898860191141,0.0425814429724478,Risk SNP,,,,,,
ENSG00000228638,FCF1P2,2.90454911378096,0.043094690700241,Other,,,,1.67164,0.347390766389658,Other
ENSG00000260671,ENSG00000260671,-2.903,0.0431616978830647,Other,,,,,,
ENSG00000113205,PCDHB3,-2.90163711728786,0.0431616978830647,Other,-2.4364,0.1189642228739,Other,,,
ENSG00000172830,SSH3,-2.90130926138641,0.0431616978830647,Other,,,,,,
ENSG00000163728,TTC14,-2.90205123279957,0.0431616978830647,Risk SNP,-3.75317,0.005243652173913,Risk SNP,-5.06594,5.76665e-05,Risk SNP
ENSG00000172262,ZNF131,-2.89946285098233,0.0432281841902952,Other,-0.1312,0.961227397260274,Other,,,
ENSG00000227811,FAM212B-AS1,-2.89945822898416,0.0432281841902952,Other,,,,,,
ENSG00000101460,MAP1LC3A,2.89418989945689,0.0437880288852256,Other,3.1514,0.0272418404907975,Other,3.13474,0.0328867307692308,Other
ENSG00000268364,SMC5-AS1,-2.89405693654406,0.0437880288852256,Other,-2.3877,0.128720994475138,Other,-2.0963,0.207076319543509,Other
ENSG00000173599,PC,2.88631491056394,0.0446860154160781,Other,,,,,,
ENSG00000029725,RABEP1,-2.88639683814031,0.0446860154160781,Other,-3.77875,0.0048935367231638,Other,,,
ENSG00000268555,ENSG00000268555,2.88380838068043,0.044946147457287,Other,,,,,,
ENSG00000274460,ENSG00000274460,-2.88202910862053,0.045103529133351,Other,,,,,,
ENSG00000273729,ENSG00000273729,2.87872295652288,0.0454812368158141,Other,2.2818,0.153033498759305,Other,2.24198,0.170833333333333,Other
ENSG00000228331,RPL17P43,2.87733087513422,0.0455845616323915,Other,,,,,,
ENSG00000163536,SERPINI1,-2.87405708811658,0.0459613490421501,Other,,,,,,
ENSG00000185340,GAS2L1,2.86595815368878,0.0470532354516423,Other,,,,,,
ENSG00000168615,ADAM9,-2.85735494852126,0.0480405301075836,Other,,,,-1.87544,0.277528392246294,Other
ENSG00000137764,MAP2K5,2.85774648845058,0.0480405301075836,Other,2.39853,0.12668487394958,Other,1.66049,0.354036688014639,Other
ENSG00000103494,RPGRIP1L,2.85808096128819,0.0480405301075836,Other,2.78891,0.0643010643015521,Other,3.05124,0.0385853617021277,Other
ENSG00000174574,AKIRIN1,2.85611806377872,0.04812612444962,Other,3.51,0.0105386724137931,Other,,,
ENSG00000148600,CDHR1,-2.85371060894302,0.0483900065196523,Other,-2.3133,0.14604555984556,Other,-2.47571,0.117022345132743,Other
ENSG00000174567,GOLT1A,2.85283538514485,0.0484213206922437,Other,,,,,,
ENSG00000134215,VAV3,-2.85194491983972,0.0484551588111574,Other,,,,,,
ENSG00000148824,MTG1,-2.84945034476789,0.0486324305159986,Other,,,,-1.16054,0.567154782608696,Other
